OBJECTID,VALUE,long,lat,X,Y
460,279016,-122.3363149,47.70727965,-122.3363002,47.70727383
461,223192,-122.3097337,47.58743508,-122.3097191,47.58742927
462,279016,-122.3360436,47.70725064,-122.336029,47.70724482
463,169470,,,,
464,476998,-122.2805512,47.63571505,-122.2805366,47.63570923
465,424240,-122.3014243,47.58620536,-122.3014097,47.58619954
466,613801,,,,
467,428089,,,,
468,272974,-122.3343986,47.66243818,-122.334384,47.66243236
469,217839,-122.3708765,47.63664922,-122.3708619,47.63664341
470,238412,-122.3698255,47.63681148,-122.3698109,47.63680567
471,369935,-122.393171,47.58578977,-122.3931564,47.58578397
472,390271,-122.3831164,47.67253392,-122.3831018,47.6725281
473,508088,-122.3054709,47.60063018,-122.3054563,47.60062436
474,167662,-122.3834606,47.67220383,-122.383446,47.67219802
475,183198,-122.3834562,47.6720966,-122.3834416,47.67209079
476,248276,-122.2952584,47.60368769,-122.2952438,47.60368188
477,418010,-122.3280807,47.63805372,-122.328066,47.6380479
478,382069,-122.2895402,47.5837723,-122.2895256,47.58376649
479,400000,-122.3673034,47.64751288,-122.3672887,47.64750706
480,602478,-122.3070023,47.62614256,-122.3069877,47.62613674
481,10667,-122.3113497,47.68616805,-122.3113351,47.68616223
482,152933,-122.3524177,47.69410678,-122.3524031,47.69410097
483,290051,-122.3420731,47.51768235,-122.3420585,47.51767655
484,219780,-122.3577211,47.70269097,-122.3577064,47.70268515
485,245130,-122.3575667,47.70269179,-122.3575521,47.70268598
486,245130,-122.3575656,47.70277321,-122.3575509,47.70276739
487,245130,-122.3575657,47.70286503,-122.3575511,47.70285921
488,318868,-122.287843,47.62789941,-122.2878284,47.62789359
489,492362,-122.3167338,47.66844674,-122.3167192,47.66844092
490,1429017,-122.3587188,47.70316868,-122.3587041,47.70316287
491,483607,-122.3169854,47.69606084,-122.3169708,47.69605502
492,949380,-122.2997484,47.60179168,-122.2997338,47.60178587
493,396302,-122.3833705,47.51161027,-122.3833559,47.51160447
494,424014,-122.3833671,47.51154183,-122.3833525,47.51153602
495,424014,-122.3833671,47.51154183,-122.3833525,47.51153602
496,463345,-122.2562365,47.50911616,-122.256222,47.50911034
497,3000,-122.2597537,47.50910954,-122.2597391,47.50910372
498,448656,-122.2620428,47.50892114,-122.2620282,47.50891532
499,10000,-122.3360187,47.70413403,-122.336004,47.70412821
500,507890,-122.294375,47.70434996,-122.2943603,47.70434413
501,27432,-122.3160946,47.69566091,-122.31608,47.69565509
502,174032,-122.3160282,47.70236551,-122.3160136,47.70235969
503,320207,-122.3160894,47.70056413,-122.3160748,47.70055831
504,12000,-122.2386653,47.51003715,-122.2386507,47.51003133
505,630448,-122.3186312,47.52614058,-122.3186167,47.52613477
506,195053,-122.3649359,47.70406091,-122.3649212,47.70405509
507,200070,-122.3648487,47.70399396,-122.364834,47.70398815
508,194752,-122.3647345,47.70386863,-122.3647199,47.70386282
509,199610,-122.3645889,47.70393818,-122.3645743,47.70393236
510,199610,-122.3646686,47.70409421,-122.364654,47.70408839
511,199610,,,,
512,200000,-122.3184001,47.52628623,-122.3183856,47.52628042
513,101156,-122.3812007,47.50923222,-122.3811861,47.50922641
514,15000,-122.3766829,47.50870411,-122.3766683,47.50869831
515,571093,-122.3184071,47.5261282,-122.3183925,47.52612239
516,5000,-122.3026446,47.70490461,-122.30263,47.70489879
517,27000,-122.3731143,47.50877646,-122.3730997,47.50877066
518,109892,-122.3578493,47.7079425,-122.3578347,47.70793668
519,101280,-122.2639009,47.50404451,-122.2638864,47.5040387
520,0,-122.3380614,47.70790069,-122.3380467,47.70789487
521,121737,-122.3587631,47.71436763,-122.3587485,47.71436181
522,50000,-122.3156282,47.7082462,-122.3156136,47.70824038
523,108594,-122.2850987,47.70981213,-122.285084,47.70980631
524,137752,-122.2951021,47.70991869,-122.2950875,47.70991287
525,110731,-122.3525186,47.71036521,-122.3525039,47.71035939
526,345430,-122.3030791,47.59284677,-122.3030645,47.59284096
527,237000,-122.2891245,47.6185433,-122.2891099,47.61853748
528,640920,-122.2905838,47.62891057,-122.2905692,47.62890475
529,893873,-122.3144556,47.61208552,-122.314441,47.6120797
530,243793,-122.3679502,47.62915526,-122.3679356,47.62914945
531,664110,-122.3085636,47.61203174,-122.308549,47.61202592
532,328445,-122.3500235,47.53532541,-122.3500089,47.5353196
533,101027,-122.3135116,47.7120159,-122.313497,47.71201008
534,299964,-122.2983349,47.61260859,-122.2983203,47.61260277
535,650410,-122.3726361,47.6704593,-122.3726215,47.67045349
536,451439,-122.3726006,47.66696157,-122.372586,47.66695576
537,463942,-122.3726434,47.67035254,-122.3726288,47.67034673
538,269072,-122.3728518,47.67195341,-122.3728372,47.67194759
539,12464,-122.3275089,47.68487478,-122.3274943,47.68486896
540,1000,-122.3544732,47.71270701,-122.3544586,47.71270119
541,83163,-122.3421404,47.68423926,-122.3421258,47.68423344
542,2500,-122.3619138,47.71334255,-122.3618992,47.71333673
543,150000,-122.2925839,47.61967766,-122.2925693,47.61967184
544,50000,-122.3492387,47.7197557,-122.349224,47.71974988
545,598995,-122.3666157,47.71987939,-122.366601,47.71987357
546,598995,-122.3666157,47.71987939,-122.366601,47.71987357
547,59101,-122.3272673,47.71994444,-122.3272527,47.71993862
548,10593582,-122.3149489,47.59888147,-122.3149343,47.59887565
549,188436,-122.3070281,47.72050701,-122.3070135,47.72050118
550,138582,-122.2994597,47.72143385,-122.299445,47.72142802
551,419793,-122.2910537,47.72229772,-122.2910391,47.72229189
552,150000,-122.3338027,47.60148186,-122.3337881,47.60147604
553,1060280,-122.3281703,47.66149741,-122.3281557,47.66149159
554,451000,-122.3278803,47.60850801,-122.3278657,47.6085022
555,582221,-122.3206637,47.70173691,-122.320649,47.70173109
556,582221,-122.3206637,47.70173691,-122.320649,47.70173109
557,186229,-122.2555798,47.51081481,-122.2555652,47.510809
558,850000,-122.3927104,47.5128115,-122.3926958,47.51280569
559,246143,-122.3946991,47.51298692,-122.3946845,47.51298112
560,20000,-122.3848474,47.512655,-122.3848328,47.5126492
561,28105,-122.3677092,47.70300311,-122.3676946,47.70299729
562,573234,-122.3663552,47.70319141,-122.3663406,47.70318559
563,573234,-122.3663552,47.70319141,-122.3663406,47.70318559
564,795092,-122.3195745,47.62440312,-122.3195599,47.6243973
565,619232,-122.3171637,47.69595501,-122.317149,47.69594919
566,20000,-122.3171895,47.7028725,-122.3171748,47.70286668
567,518528,-122.3171591,47.69610796,-122.3171445,47.69610214
568,226509,-122.3577152,47.70285583,-122.3577006,47.70285001
569,219780,-122.3577199,47.70277171,-122.3577052,47.70276589
570,233324,-122.3580413,47.70284534,-122.3580266,47.70283952
571,233324,-122.3580413,47.70284534,-122.3580266,47.70283952
572,715129,-122.3191695,47.52630952,-122.3191549,47.52630371
573,286487,-122.3717166,47.70350766,-122.3717019,47.70350185
574,286487,-122.3717166,47.70350766,-122.3717019,47.70350185
575,246111,-122.3743507,47.70355864,-122.3743361,47.70355283
576,353538,-122.320767,47.70368958,-122.3207523,47.70368376
577,319219,-122.355791,47.70421448,-122.3557763,47.70420867
578,184223,-122.333957,47.73069319,-122.3339424,47.73068736
579,481465,-122.2970256,47.73032887,-122.2970109,47.73032305
580,481465,-122.2970256,47.73032887,-122.2970109,47.73032305
581,403852,-122.3054381,47.70624342,-122.3054235,47.7062376
582,135529,-122.3604685,47.70675492,-122.3604538,47.7067491
583,667061,-122.3178831,47.52664352,-122.3178685,47.52663771
584,100000,-122.3278891,47.66279138,-122.3278745,47.66278556
585,267539,-122.3577644,47.65784297,-122.3577498,47.65783716
586,615977,-122.3773079,47.67327709,-122.3772932,47.67327127
587,254059,-122.3775372,47.67340112,-122.3775226,47.6733953
588,50000,-122.3620617,47.63321407,-122.3620471,47.63320826
589,575000,-122.3775321,47.67324004,-122.3775175,47.67323422
590,903953,-122.3108556,47.58911032,-122.310841,47.5891045
591,2702970,-122.3627865,47.63333684,-122.3627719,47.63333103
592,101283,-122.3109162,47.69562324,-122.3109015,47.69561742
593,415487,-122.3602813,47.68230633,-122.3602666,47.68230051
594,415487,-122.3602813,47.68230633,-122.3602666,47.68230051
595,1079494,-122.3157527,47.58903463,-122.3157381,47.58902881
596,426818,-122.3110082,47.58910415,-122.3109936,47.58909833
597,30900,-122.3210922,47.614975,-122.3210776,47.61496919
598,269680,-122.3779382,47.67134899,-122.3779236,47.67134317
599,310937,-122.378335,47.67217496,-122.3783203,47.67216914
600,35000,-122.3783298,47.67433569,-122.3783151,47.67432988
601,201942,-122.3081363,47.60282566,-122.3081217,47.60281985
602,353395,-122.2991288,47.61833893,-122.2991142,47.61833311
603,250319,-122.2989601,47.61834009,-122.2989454,47.61833427
604,349192,-122.2988266,47.6183378,-122.298812,47.61833198
605,15000,-122.3074974,47.67017618,-122.3074828,47.67017036
606,645124,-122.3719092,47.63566262,-122.3718946,47.6356568
607,234558,-122.3721394,47.63566212,-122.3721248,47.63565631
608,510468,-122.279379,47.63604991,-122.2793644,47.63604409
609,482911,-122.3073123,47.5976778,-122.3072976,47.59767198
610,482911,-122.3073123,47.5976778,-122.3072976,47.59767198
611,638204,-122.3316489,47.6746074,-122.3316343,47.67460158
612,638204,-122.3316489,47.6746074,-122.3316343,47.67460158
613,544026,-122.3036593,47.68797824,-122.3036447,47.68797242
614,315230,-122.331568,47.69294643,-122.3315534,47.69294061
615,86213,-122.3311418,47.67460453,-122.3311271,47.67459871
616,30000,-122.2972026,47.71377763,-122.297188,47.7137718
617,10000,-122.2922304,47.57805125,-122.2922158,47.57804543
618,600000,-122.3212561,47.6459195,-122.3212415,47.64591368
619,600000,-122.3212561,47.6459195,-122.3212415,47.64591368
620,2443418,-122.3337015,47.70632335,-122.3336869,47.70631753
621,447229,-122.275131,47.70678265,-122.2751164,47.70677682
622,466264,-122.2794736,47.70663732,-122.279459,47.7066315
623,214000,-122.3863977,47.50634491,-122.3863831,47.5063391
624,502602,-122.3549824,47.62704801,-122.3549678,47.6270422
625,63175,-122.3140787,47.7070589,-122.3140641,47.70705308
626,563772,-122.3646912,47.72063226,-122.3646766,47.72062644
627,125000,-122.3599238,47.72062434,-122.3599091,47.72061852
628,788844,-122.2910417,47.72038287,-122.291027,47.72037704
629,788844,-122.2910439,47.72060928,-122.2910292,47.72060345
630,41547,-122.3076052,47.72093232,-122.3075905,47.72092649
631,320074,-122.3097731,47.61930116,-122.3097585,47.61929535
632,483260,-122.3594137,47.6472612,-122.3593991,47.64725539
633,483260,-122.359411,47.6470636,-122.3593964,47.64705778
634,624429,-122.3697359,47.72445525,-122.3697212,47.72444944
635,192074,-122.3150327,47.60572407,-122.3150181,47.60571825
636,234678,-122.3150321,47.60578939,-122.3150175,47.60578357
637,35000,-122.3740625,47.64825963,-122.3740479,47.64825382
638,268376,-122.292986,47.59183899,-122.2929714,47.59183317
639,997338,-122.3156212,47.59112018,-122.3156066,47.59111436
640,414254,-122.34143,47.66473232,-122.3414153,47.6647265
641,476729,-122.34147,47.66485473,-122.3414554,47.66484891
642,149600,-122.3134289,47.60942378,-122.3134143,47.60941797
643,1041448,-122.3027171,47.59472727,-122.3027025,47.59472145
644,255228,-122.3854026,47.67426361,-122.385388,47.6742578
645,550617,-122.3145131,47.58330034,-122.3144985,47.58329453
646,98635,-122.3592811,47.63882649,-122.3592665,47.63882068
647,453217,-122.3853989,47.67194728,-122.3853843,47.67194147
648,777000,-122.3853891,47.67440217,-122.3853745,47.67439636
649,550617,-122.3142385,47.58329745,-122.3142239,47.58329163
650,909026,-122.2877471,47.63912489,-122.2877325,47.63911906
651,230473,-122.3664746,47.5650299,-122.3664599,47.56502409
652,231325,-122.3665596,47.56503079,-122.3665449,47.56502498
653,219692,-122.3666393,47.56503023,-122.3666246,47.56502442
654,605828,-122.3665674,47.56488107,-122.3665528,47.56487527
655,774531,-122.2978725,47.54199431,-122.2978579,47.54198849
656,774531,-122.2978725,47.54199431,-122.2978579,47.54198849
657,616081,-122.3914929,47.67111498,-122.3914783,47.67110917
658,965297,-122.3915105,47.67399839,-122.3914958,47.67399257
659,10000,-122.3174377,47.64422588,-122.3174231,47.64422006
660,380515,-122.3917209,47.67123345,-122.3917062,47.67122763
661,801536,-122.3917758,47.67133191,-122.3917612,47.67132609
662,474931,-122.389844,47.5801226,-122.3898294,47.58011679
663,45820,-122.3744872,47.64421026,-122.3744725,47.64420445
664,642416,-122.4080282,47.64449713,-122.4080135,47.64449132
665,356301,-122.3921664,47.67195248,-122.3921518,47.67194667
666,322638,-122.3856926,47.64432927,-122.385678,47.64432346
667,197660,-122.3433699,47.6588982,-122.3433552,47.65889239
668,213432,-122.3434764,47.65889838,-122.3434618,47.65889256
669,712365,-122.3348075,47.6589996,-122.3347929,47.65899379
670,0,-122.2792643,47.55250648,-122.2792497,47.55250066
671,1013230,-122.2790842,47.55235034,-122.2790696,47.55234452
672,3449284,-122.3201129,47.65868854,-122.3200983,47.65868272
673,3449284,-122.3201129,47.65868854,-122.3200983,47.65868272
674,116645,-122.2789353,47.54620555,-122.2789207,47.54619973
675,1000,-122.3395717,47.69070032,-122.339557,47.6906945
676,1000,-122.3395717,47.69070032,-122.339557,47.6906945
677,329273,-122.3134387,47.60142291,-122.3134241,47.6014171
678,490595,-122.3401838,47.65669969,-122.3401691,47.65669387
679,429209,-122.3399377,47.66195561,-122.3399231,47.6619498
680,156256,-122.3134597,47.60148451,-122.3134451,47.60147869
681,356561,-122.3399154,47.66180337,-122.3399008,47.66179755
682,1000,-122.2928535,47.61353868,-122.2928389,47.61353286
683,100000,-122.3681168,47.63175244,-122.3681022,47.63174663
684,323677,-122.3134555,47.60142654,-122.3134409,47.60142072
685,760798,-122.3133028,47.60821618,-122.3132882,47.60821036
686,159215,-122.3134612,47.6013413,-122.3134466,47.60133549
687,519397,-122.3011314,47.61365881,-122.3011168,47.61365299
688,159215,-122.3134499,47.60124856,-122.3134353,47.60124275
689,330242,-122.2933678,47.61375091,-122.2933532,47.61374509
690,500000,-122.312791,47.59904812,-122.3127764,47.59904231
691,351238,-122.3126849,47.70650308,-122.3126703,47.70649726
692,774310,-122.3038558,47.61973759,-122.3038412,47.61973177
693,398479,-122.3012083,47.6138823,-122.3011937,47.61387648
694,1017426,-122.2810116,47.63199807,-122.280997,47.63199225
695,570819,-122.3759853,47.64910546,-122.3759707,47.64909965
696,816075,-122.3206105,47.65029931,-122.3205959,47.65029349
697,55500,-122.3883796,47.5750098,-122.388365,47.575004
698,288454,-122.309797,47.62115869,-122.3097824,47.62115287
699,369342,-122.4091855,47.57523899,-122.4091709,47.57523319
700,344075,-122.4186968,47.57530156,-122.4186822,47.57529575
701,150000,-122.3837064,47.6492159,-122.3836918,47.64921009
702,241648,-122.3744193,47.54262855,-122.3744047,47.54262275
703,380254,-122.2921463,47.6928006,-122.2921317,47.69279478
704,268094,-122.3744194,47.54273656,-122.3744048,47.54273076
705,445165,-122.3805046,47.53401672,-122.38049,47.53401091
706,452345,-122.4075498,47.6658037,-122.4075351,47.66579789
707,450280,-122.4075595,47.66543763,-122.4075449,47.66543182
708,439039,-122.4079382,47.6658284,-122.4079235,47.66582259
709,200000,-122.4033321,47.65420776,-122.4033174,47.65420195
710,461161,-122.2844958,47.60606794,-122.2844812,47.60606212
711,218713,-122.3582063,47.57002707,-122.3581917,47.57002126
712,150000,-122.2877889,47.69074594,-122.2877743,47.69074011
713,218710,-122.3598882,47.5699049,-122.3598736,47.56989909
714,218552,-122.3582042,47.56996702,-122.3581896,47.56996121
715,273567,-122.3596989,47.56987235,-122.3596843,47.56986654
716,291235,-122.286987,47.56953306,-122.2869724,47.56952725
717,366393,-122.3491007,47.65966272,-122.3490861,47.65965691
718,615000,-122.3489034,47.65962408,-122.3488888,47.65961827
719,324674,-122.3877394,47.54061925,-122.3877248,47.54061344
720,1399943,-122.3652429,47.56521486,-122.3652282,47.56520905
721,72500,-122.398573,47.6587051,-122.3985583,47.65869929
722,78300,-122.3524478,47.65938184,-122.3524332,47.65937602
723,2500,-122.2789695,47.55795036,-122.2789549,47.55794455
724,474784,-122.3280845,47.65943217,-122.3280699,47.65942635
725,417937,-122.4029957,47.65922752,-122.4029811,47.65922171
726,553526,-122.2984657,47.62370116,-122.298451,47.62369534
727,1017426,-122.2810116,47.63199807,-122.280997,47.63199225
728,25000,-122.3431645,47.73340436,-122.3431499,47.73339853
729,898843,-122.3427211,47.73340068,-122.3427065,47.73339486
730,800,-122.3515366,47.73374311,-122.3515219,47.73373729
731,771596,-122.3425964,47.73377238,-122.3425817,47.73376656
732,1038166,-122.3425947,47.73388261,-122.34258,47.73387679
733,429858,-122.3132499,47.71545761,-122.3132353,47.71545179
734,567901,-122.3262653,47.67533912,-122.3262507,47.6753333
735,567901,-122.3262653,47.67533912,-122.3262507,47.6753333
736,618771,-122.313243,47.71556985,-122.3132283,47.71556402
737,439452,-122.3755841,47.67796572,-122.3755695,47.67795991
738,439452,-122.3755841,47.67796572,-122.3755695,47.67795991
739,323842,-122.303858,47.61475661,-122.3038434,47.6147508
740,261224,-122.3041407,47.61476209,-122.3041261,47.61475627
741,267524,-122.3041273,47.61483666,-122.3041127,47.61483084
742,24203,-122.3046085,47.61483075,-122.3045939,47.61482493
743,20000,-122.3038903,47.61483285,-122.3038757,47.61482703
744,603434,-122.326233,47.67418068,-122.3262184,47.67417486
745,603434,-122.326233,47.67418068,-122.3262184,47.67417486
746,101283,-122.3260459,47.67209341,-122.3260313,47.67208759
747,50000,-122.3261434,47.69751694,-122.3261288,47.69751112
748,220000,-122.299908,47.58934517,-122.2998934,47.58933936
